CITY,,,SUB REGION,,,id_outlet,
,,,,,,43004-WAN-MENTENG-JEKAN RAYA-PALANGKARAYA,110941
,,,,,,43003-ULT-PALANGKA-JEKAN RAYA-PALANGKARAYA,110942
,,,,,,41025_R2-ARD-BATU AMPAR-BALIKPAPAN UTARA-BALIKPAPAN,110943
,,,,,,41022_R1-AGU-KLANDASAN ILIR-BALIKPAPAN KOTA-BALIKPAPAN,110944
,,,,,,41015-RIR-BARU TENGAH-BALIKPAPAN BARAT-BALIKPAPAN,110945
,,,,,,41014_R2-MIL-GRAHA INDAH-BALIKPAPAN UTARA-BALIKPAPAN,110946
,,,,,,41008-DEW-KARANG JOANG-BALIKPAPAN UTARA-BALIKPAPAN,110947
,,,,,,41007_R1-PUT-BARU ILIR-BALIKPAPAN BARAT-BALIKPAPAN,110948
,,,,,,41004-AZK-PRAPATAN-BALIKPAPAN KOTA-BALIKPAPAN,110949
,,,,,,41001-TOS-GRAHA INDAH-BALIKPAPAN UTARA-BALIKPAPAN,110950
,,,,,,34341-YOY-BANJAR AGUNG-CIPOCOK JAYA-KOTA SERANG,110951
,,,,,,34338-WAL-PIPITAN-WALANTAKA-KOTA SERANG,110952
,,,,,,34336-BJ -PIPITAN-WALANTAKA-KOTA SERANG,110953
,,,,,,34335-BUA-PIPITAN-WALANTAKA-KOTA SERANG,110954
,,,,,,34334-DEM-PIPITAN-WALANTAKA-KOTA SERANG,110955
,,,,,,34333_R1-ANA-WARUNG JAUD-KASEMEN-SERANG,110956
,,,,,,34332-FAU-WALANTAKA-WALANTAKA-KOTA SERANG,110957
,,,,,,34331-AMA-WALANTAKA-WALANTAKA-KOTA SERANG,110958
,,,,,,34329-SIN-SUMUR PECUNG-SERANG-KOTA SERANG,110959
,,,,,,34323_R1-HAD-CIPARE-SERANG-SERANG,110960
,,,,,,34316-HAS-KALODRAN-WALANTAKA-KOTA SERANG,110961
,,,,,,34314_R1-ROB-CIPOCOK JAYA-CIPOCOK JAYA-SERANG,110962
,,,,,,34313-HAM-SEPANG-TAKTAKAN-KOTA SERANG,110963
,,,,,,34312_R1-DIL-CIPOCOK JAYA-CIPOCOK JAYA-SERANG,110964
,,,,,,34311_R1-ART-CIPOCOK JAYA-CIPOCOK JAYA-SERANG,110965
,,,,,,34310-KB -SEPANG-TAKTAKAN-KOTA SERANG,110966
,,,,,,34309_R1-A&M-CILAKU-CURUG-SERANG,110967
,,,,,,34308-HAD-TINGGAR-CURUG-KOTA SERANG,110968
,,,,,,34307_R1-HIL-SUKAJAYA-CURUG-SERANG,110969
,,,,,,34305_R1-PUT-KARUNDANG-CIPOCOK JAYA-SERANG,110970
,,,,,,32212-UJA-BAROS-WARUNGGUNUNG-LEBAK,110971
,,,,,,32211-PUS-SUKARENDAH-WARUNGGUNUNG-LEBAK,110972
,,,,,,32210-BIL-SUKARENDAH-WARUNGGUNUNG-LEBAK,110973
,,,,,,32208-MAR-WARUNGGUNUNG-WARUNGGUNUNG-LEBAK,110974
,,,,,,32207-ENI-WARUNGGUNUNG-WARUNGGUNUNG-LEBAK,110975
,,,,,,32206-HIL-WARUNGGUNUNG-WARUNGGUNUNG-LEBAK,110976
,,,,,,32205-TED-SUKARENDAH-WARUNGGUNUNG-LEBAK,110977
,,,,,,32204-IMA-SUKARENDAH-WARUNGGUNUNG-LEBAK,110978
,,,,,,32203-OBI-CIBUAH-WARUNGGUNUNG-LEBAK,110979
,,,,,,32202-SEL-PASIR TANGKIL-WARUNGGUNUNG-LEBAK,110980
,,,,,,30021-ASE-BAROS-WARUNGGUNUNG-LEBAK,110981
,,,,,,32327-BOJ-BOJONG-CIKUPA-TANGERANG,110982
,,,,,,32322-LA -LEGOK-LEGOK-TANGERANG,110983
,,,,,,32320-AVI-CIRARAB-LEGOK-TANGERANG,110984
,,,,,,32317-HNN-KELAPA DUA-KELAPA DUA-TANGERANG,110985
,,,,,,32310-SHE-CIJANTRA-PAGEDANGAN-TANGERANG,110986
,,,,,,32305-MIT-KADU-CURUG-TANGERANG,110987
,,,,,,32304-NIZ-CARINGIN-LEGOK-TANGERANG,110988
,,,,,,32302-AME-KADU JAYA-CURUG-TANGERANG,110989
,,,,,,31823-RAF-KEDAUNG-PAMULANG-TANGERANG SELATAN,110990
,,,,,,984158_R2-HUT-CIPADU-LARANGAN-TANGERANG,110991
,,,,,,984157_R1-ZAS-GAGA-LARANGAN-TANGERANG,110992
,,,,,,984110_R1-ZAH-LARANGAN UTARA-LARANGAN-TANGERANG,110993
,,,,,,31743-JAT-CIPADU-LARANGAN-TANGERANG,110994
,,,,,,31742-MEK-CIPADU-LARANGAN-TANGERANG,110995
,,,,,,31740-IND-PANINGGILAN-CILEDUG-TANGERANG,110996
,,,,,,31730-SAL-LARANGAN UTARA-LARANGAN-TANGERANG,110997
,,,,,,31728-RIK-CIPETE-PINANG-TANGERANG,110998
,,,,,,31726-PX -PANINGGILAN-CILEDUG-TANGERANG,110999
,,,,,,31718-HER-UWUNG JAYA-CIBODAS-TANGERANG,111000
,,,,,,31716-BUM-BABAKAN-TANGERANG-TANGERANG,111001
,,,,,,31709-HIL-KUNCIRAN INDAH-PINANG-TANGERANG,111002
,,,,,,31705-SYA-KREO SELATAN-LARANGAN-TANGERANG,111003
,,,,,,31701-OYE-LARANGAN INDAH-LARANGAN-TANGERANG,111004
,,,,,,31519-LIA-PANANCANGAN-CIPOCOK JAYA-SERANG,111005
,,,,,,31517-FAJ-TEMBONG-CIPOCOK JAYA-SERANG,111006
,,,,,,31515-BEB-CURUG-CURUG-SERANG,111007
,,,,,,31510-AIS-DRANGONG-TAKTAKAN-SERANG,111008
,,,,,,31508-MY -LONTARBARU-SERANG-SERANG,111009
,,,,,,31506-ARD-KASUNYATAN-KASEMEN-SERANG,111010
,,,,,,31505-DEA-KASEMEN-KASEMEN-SERANG,111011
,,,,,,31501-AZR-NYAPAH-WALANTAKA-SERANG,111012
,,,,,,31340_R7-VIN-HEGARMUKTI-CIKARANG PUSAT-BEKASI (CIKARANG),111013
,,,,,,31339_R1-AUR-SIMPANGAN-CIKARANG UTARA-BEKASI (CIKARANG),111014
,,,,,,31338_R1-LIA-SUKASEJATI-CIKARANG SELATAN-BEKASI (CIKARANG),111015
,,,,,,31333-AND-CICAU-CIKARANG PUSAT-BEKASI (CIKARANG),111016
,,,,,,31330_R5-RAY-TELAJUNG-CIKARANG BARAT-BEKASI (CIKARANG),111017
,,,,,,31328_R2-DEA-SUKASEJATI-CIKARANG SELATAN-BEKASI (CIKARANG),111018
,,,,,,31310_R7-RIC-CICAU-CIKARANG PUSAT-BEKASI (CIKARANG),111019
,,,,,,31309_R6-IDO-SUKARESMI-CIKARANG SELATAN-BEKASI (CIKARANG),111020
,,,,,,31305_R1-GAL-SERANG-CIKARANG SELATAN-BEKASI (CIKARANG),111021
,,,,,,31119-NID-CINTAASIH-PANGKALAN-KARAWANG,111022
,,,,,,31118-LUT-GINTUNGKERTA-KLARI-KARAWANG,111023
,,,,,,31116-RAR-KARANGMULYA-TELUKJAMBE BARAT-KARAWANG,111024
,,,,,,31113-HN3-KARAWANG WETAN-KARAWANG TIMUR-KARAWANG,111025
,,,,,,31112-MM -DUREN-KLARI-KARAWANG,111026
,,,,,,31111-DUT-PANCAWATI-KLARI-KARAWANG,111027
,,,,,,31107-SUL-CINTAASIH-PANGKALAN-KARAWANG,111028
,,,,,,31105-FIK-WANAJAYA-TELUKJAMBE BARAT-KARAWANG,111029
,,,,,,31102-ARE-AMANSARI-RENGASDENGKLOK-KARAWANG,111030
,,,,,,31101-BON-TANJUNGMEKAR-KARAWANG BARAT-KARAWANG,111031
,,,,,,39088-SAL-PEGADUNGAN-KALIDERES-JAKARTA BARAT,111032
,,,,,,39087_R1-LIL-PEGADUNGAN-KALIDERES-ADM. JAKARTA BARAT,111033
,,,,,,39083-SAM-SEMANAN-KALIDERES-JAKARTA BARAT,111034
,,,,,,39076-ESA-KOTA BAMBU SELATAN-PAL MERAH-JAKARTA BARAT,111035
,,,,,,39026-SAL-SLIPI-PAL MERAH-JAKARTA BARAT,111036
,,,,,,39025-MIC-KOTA BAMBU UTARA-PAL MERAH-JAKARTA BARAT,111037
,,,,,,39023-MAR-KOTA BAMBU UTARA-PAL MERAH-JAKARTA BARAT,111038
,,,,,,39022-NIN-PALMERAH-PAL MERAH-JAKARTA BARAT,111039
,,,,,,39018-BOY-DURI KEPA-KEBON JERUK-JAKARTA BARAT,111040
,,,,,,39016-RES-KEBON JERUK-KEBON JERUK-JAKARTA BARAT,111041
,,,,,,39014-ARI-TOMANG-GROGOL PETAMBURAN-JAKARTA BARAT,111042
,,,,,,39013-ARR-SUKABUMI UTARA-KEBON JERUK-JAKARTA BARAT,111043
,,,,,,39011-HS -KEMANGGISAN-PAL MERAH-JAKARTA BARAT,111044
,,,,,,39008_R1-AN -KALI ANYAR-TAMBORA-ADM. JAKARTA BARAT,111045
,,,,,,39005-M2 -PALMERAH-PAL MERAH-JAKARTA BARAT,111046
,,,,,,39004-RAM-KELAPA DUA-KEBON JERUK-JAKARTA BARAT,111047
,,,,,,39003-COR-KEMANGGISAN-PAL MERAH-JAKARTA BARAT,111048
,,,,,,38079-FAT-CIKOKO-PANCORAN-JAKARTA SELATAN,111049
,,,,,,38078-MER-CIKOKO-PANCORAN-JAKARTA SELATAN,111050
,,,,,,38077-BLU-PEJATEN BARAT-PASAR MINGGU-JAKARTA SELATAN,111051
,,,,,,38076-SEM-PEJATEN BARAT-PASAR MINGGU-JAKARTA SELATAN,111052
,,,,,,38074-EHA-KALIBATA-PANCORAN-JAKARTA SELATAN,111053
,,,,,,38073-DIM-RAWAJATI-PANCORAN-JAKARTA SELATAN,111054
,,,,,,38071-DIT-PENGADEGAN-PANCORAN-JAKARTA SELATAN,111055
,,,,,,38050-DIK-KALIBATA-PANCORAN-JAKARTA SELATAN,111056
,,,,,,38025-YON-CIPETE UTARA-KEBAYORAN BARU-JAKARTA SELATAN,111057
,,,,,,38024_R1-PRA-CIPETE UTARA-KEBAYORAN BARU-JAKARTA SELATAN,111058
,,,,,,38023-N C-CIPETE UTARA-KEBAYORAN BARU-JAKARTA SELATAN,111059
,,,,,,38022_R1-AVE-CIPETE UTARA-KEBAYORAN BARU-JAKARTA SELATAN,111060
,,,,,,38020-KEZ-GROGOL UTARA-KEBAYORAN LAMA-JAKARTA SELATAN,111061
,,,,,,38018-KHA-GROGOL UTARA-KEBAYORAN LAMA-JAKARTA SELATAN,111062
,,,,,,38017-ANI-PANCORAN-PANCORAN-JAKARTA SELATAN,111063
,,,,,,38016-AL -PANCORAN-PANCORAN-JAKARTA SELATAN,111064
,,,,,,38015_R1-BIB-PANCORAN-PANCORAN-ADM. JAKARTA SELATAN,111065
,,,,,,38012_R1-12A-PANCORAN-PANCORAN-ADM. JAKARTA SELATAN,111066
,,,,,,38009-SAL-RAWA BARAT-KEBAYORAN BARU-JAKARTA SELATAN,111067
,,,,,,38007-DAG-KARET KUNINGAN-SETIABUDI-JAKARTA SELATAN,111068
,,,,,,38006-AIS-KUNINGAN BARAT-MAMPANG PRAPATAN-JAKARTA SELATAN,111069
,,,,,,38005-PRI-KUNINGAN BARAT-MAMPANG PRAPATAN-JAKARTA SELATAN,111070
,,,,,,38003-TWO-PASAR MANGGIS-SETIABUDI-JAKARTA SELATAN,111071
,,,,,,38001-MBU-MENTENG ATAS-SETIABUDI-JAKARTA SELATAN,111072
,,,,,,37072-RIS-TANJUNG PRIOK-TANJUNG PRIOK-JAKARTA UTARA,111073
,,,,,,37069-NKK-PEJAGALAN-PENJARINGAN-JAKARTA UTARA,111074
,,,,,,37065-JAY-PEJAGALAN-PENJARINGAN-JAKARTA UTARA,111075
,,,,,,37062-ADE-KAPUK MUARA-PENJARINGAN-JAKARTA UTARA,111076
,,,,,,37060-AL -KAPUK MUARA-PENJARINGAN-JAKARTA UTARA,111077
,,,,,,37059-IVA-TUGU UTARA-KOJA-JAKARTA UTARA,111078
,,,,,,37052_R2-CAH-KELAPA GADING TIMUR-KELAPA GADING-ADM. JAKARTA UTARA,111079
,,,,,,37048_R1-AUF-PAPANGGO-TANJUNG PRIOK-ADM. JAKARTA UTARA,111080
,,,,,,37047-MAO-WARAKAS-TANJUNG PRIOK-JAKARTA UTARA,111081
,,,,,,37021-SHE-WARAKAS-TANJUNG PRIOK-JAKARTA UTARA,111082
,,,,,,37019_R1-HID-SUKAPURA-CILINCING-ADM. JAKARTA UTARA,111083
,,,,,,37018-JAP-PEGANGSAAN DUA-KELAPA GADING-JAKARTA UTARA,111084
,,,,,,37011-RIK-SEMPER BARAT-CILINCING-JAKARTA UTARA,111085
,,,,,,37010_R1-ADI-WARAKAS-TANJUNG PRIOK-ADM. JAKARTA UTARA,111086
,,,,,,37009-FAC-TANJUNG PRIOK-TANJUNG PRIOK-JAKARTA UTARA,111087
,,,,,,37008-TRI-PAPANGGO-TANJUNG PRIOK-JAKARTA UTARA,111088
,,,,,,37004-YOY-WARAKAS-TANJUNG PRIOK-JAKARTA UTARA,111089
,,,,,,37003_R1-BER-KEBON BAWANG-TANJUNG PRIOK-ADM. JAKARTA UTARA,111090
,,,,,,36065_R1-GUS-KEBON MELATI-TANAH ABANG-ADM. JAKARTA PUSAT,111091
,,,,,,36046_R1-AMA-KEBON MELATI-TANAH ABANG-ADM. JAKARTA PUSAT,111092
,,,,,,36042-RAZ-CEMPAKA PUTIH BARAT-CEMPAKA PUTIH-JAKARTA PUSAT,111093
,,,,,,36041-MIT-KAMPUNG RAWA-JOHAR BARU-JAKARTA PUSAT,111094
,,,,,,36039-WAH-JOHAR BARU-JOHAR BARU-JAKARTA PUSAT,111095
,,,,,,36037_R1-FAR-PETAMBURAN-TANAH ABANG-ADM. JAKARTA PUSAT,111096
,,,,,,36035-POR-TANAH TINGGI-JOHAR BARU-JAKARTA PUSAT,111097
,,,,,,36034-KEM-KWITANG-SENEN-JAKARTA PUSAT,111098
,,,,,,36028_R2-K 5-JOHAR BARU-JOHAR BARU-JAKARTA PUSAT,111099
,,,,,,36022_R1-TOM-TANAH TINGGI-JOHAR BARU-JAKARTA PUSAT,111100
,,,,,,36021-MAR-RAWASARI-CEMPAKA PUTIH-JAKARTA PUSAT,111101
,,,,,,36018-FER-CEMPAKA PUTIH BARAT-CEMPAKA PUTIH-JAKARTA PUSAT,111102
,,,,,,36015-SAT-CEMPAKA PUTIH TIMUR-CEMPAKA PUTIH-JAKARTA PUSAT,111103
,,,,,,36013_R3-MJ -CEMPAKA PUTIH TIMUR-CEMPAKA PUTIH-JAKARTA PUSAT,111104
,,,,,,36012-AGU-CIKINI-MENTENG-JAKARTA PUSAT,111105
,,,,,,36011-SAN-MENTENG-MENTENG-JAKARTA PUSAT,111106
,,,,,,36010-ZAR-MENTENG-MENTENG-JAKARTA PUSAT,111107
,,,,,,36009-SES-PEGANGSAAN-MENTENG-JAKARTA PUSAT,111108
,,,,,,36008-CAT-PEGANGSAAN-MENTENG-JAKARTA PUSAT,111109
,,,,,,36007-NAT-PEGANGSAAN-MENTENG-JAKARTA PUSAT,111110
,,,,,,36006-VIO-KAMPUNG RAWA-JOHAR BARU-JAKARTA PUSAT,111111
,,,,,,36005-RAK-RAWASARI-CEMPAKA PUTIH-JAKARTA PUSAT,111112
,,,,,,36002-MIT-KAMPUNG RAWA-JOHAR BARU-JAKARTA PUSAT,111113
,,,,,,36001-KHA-TANAH TINGGI-JOHAR BARU-JAKARTA PUSAT,111114
,,,,,,35057-NAN-GEDONG-PASAR REBO-JAKARTA TIMUR,111115
,,,,,,35056-ILH-BALEKAMBANG-KRAMATJATI-JAKARTA TIMUR,111116
,,,,,,35051-MUL-BATU AMPAR-KRAMATJATI-JAKARTA TIMUR,111117
,,,,,,35035-LIA-KEBON PALA-MAKASAR-JAKARTA TIMUR,111118
,,,,,,35034_R1-NAD-KEBON PALA-MAKASAR-JAKARTA TIMUR,111119
,,,,,,35033_R3-TIA-KEBON PALA-MAKASAR-JAKARTA TIMUR,111120
,,,,,,35032_R2-DES-KEBON PALA-MAKASAR-JAKARTA TIMUR,111121
,,,,,,35031_R1-ALD-KEBON PALA-MAKASAR-JAKARTA TIMUR,111122
,,,,,,35030_R5-LEL-KEBON PALA-MAKASAR-JAKARTA TIMUR,111123
,,,,,,35028_R1-MWS-PISANGAN BARU-MATRAMAN-JAKARTA TIMUR,111124
,,,,,,35026_R1-FEB-DUREN SAWIT-DUREN SAWIT-JAKARTA TIMUR,111125
,,,,,,35021_R1-RIZ-KRAMATJATI-KRAMATJATI-JAKARTA TIMUR,111126
,,,,,,35020_R5-LEL-KEBON PALA-MAKASAR-JAKARTA TIMUR,111127
,,,,,,35018-CAH-DUREN SAWIT-DUREN SAWIT-JAKARTA TIMUR,111128
,,,,,,35017-YOP-DUREN SAWIT-DUREN SAWIT-JAKARTA TIMUR,111129
,,,,,,35016-ADI-DUREN SAWIT-DUREN SAWIT-JAKARTA TIMUR,111130
,,,,,,35015-VIC-KLENDER-DUREN SAWIT-JAKARTA TIMUR,111131
,,,,,,35013-YOI-CIPINANG BESARSELATAN-JATINEGARA-JAKARTA TIMUR,111132
,,,,,,35012_R4-VIO-KEBON PALA-MAKASAR-JAKARTA TIMUR,111133
,,,,,,35011-ELG-CIPINANG MUARA-JATINEGARA-JAKARTA TIMUR,111134
,,,,,,35010-HAS-CIPINANG MUARA-JATINEGARA-JAKARTA TIMUR,111135
,,,,,,35007-FQU-PISANGAN TIMUR-PULOGADUNG-JAKARTA TIMUR,111136
,,,,,,35002-SUR-UTAN KAYU UTARA-MATRAMAN-JAKARTA TIMUR,111137
,,,,,,35001-ONY-UTAN KAYU SELATAN-MATRAMAN-JAKARTA TIMUR,111138
,,,,,,34030-LAT-ABADI JAYA-SUKMAJAYA-DEPOK,111139
,,,,,,34028_R1-LAR-SUKMAJAYA-SUKMAJAYA-DEPOK,111140
,,,,,,34027-BET-ABADI JAYA-SUKMAJAYA-DEPOK,111141
,,,,,,34026_R1-QIL-CURUG-BOJONGSARI-DEPOK,111142
,,,,,,34022-LEO-PANCORAN MAS-PANCORAN MAS-DEPOK,111143
,,,,,,34021-R 1-SAWANGAN-SAWANGAN-DEPOK,111144
,,,,,,34020-ANA-SAWANGAN-SAWANGAN-DEPOK,111145
,,,,,,34018-NGO-CURUG-BOJONGSARI-DEPOK,111146
,,,,,,34017-AGR-CURUG-BOJONGSARI-DEPOK,111147
,,,,,,34016-MIT-SUKAMAJU-CILODONG-DEPOK,111148
,,,,,,34012_R4-ARU-PANCORAN MAS-PANCORAN MAS-DEPOK,111149
,,,,,,34011_R2-DIA-PANCORAN MAS-PANCORAN MAS-DEPOK,111150
,,,,,,34010_R1-AZK-PANCORAN MAS-PANCORAN MAS-DEPOK,111151
,,,,,,34007_R1-PER-PANCORAN MAS-PANCORAN MAS-DEPOK,111152
,,,,,,34006-PAH-DEPOK-PANCORAN MAS-DEPOK,111153
,,,,,,34004_R1-ANN-KEMIRI MUKA-BEJI-DEPOK,111154
,,,,,,34003-GAT-JATIMULYA-CILODONG-DEPOK,111155
,,,,,,34002-GOV-CILODONG-CILODONG-DEPOK,111156
,,,,,,34001-ABC-CILODONG-CILODONG-DEPOK,111157
,,,,,,32060-NAS-KEBON PEDES-TANAH SAREAL-BOGOR,111158
,,,,,,32055-CIP-KEDUNG JAYA-TANAH SAREAL-BOGOR,111159
,,,,,,32051-ANR-KEDUNG WARINGIN-TANAH SAREAL-BOGOR,111160
,,,,,,32048-BER-SUKARESMI-TANAH SAREAL-BOGOR,111161
,,,,,,32044-ZEI-KAYU MANIS-TANAH SAREAL-BOGOR,111162
,,,,,,32043-SHR-MEKAR WANGI-TANAH SAREAL-BOGOR,111163
,,,,,,32039-MIT-SUKARESMI-TANAH SAREAL-BOGOR,111164
,,,,,,32038-RAF-SUKARESMI-TANAH SAREAL-BOGOR,111165
,,,,,,32037-YUZ-SUKARESMI-TANAH SAREAL-BOGOR,111166
,,,,,,32035-YUL-SUKADAMAI-TANAH SAREAL-BOGOR,111167
,,,,,,32033-ISE-CIBADAK-TANAH SAREAL-BOGOR,111168
,,,,,,32032-WIL-KENCANA-TANAH SAREAL-BOGOR,111169
,,,,,,32030-SAF-EMPANG-BOGOR SELATAN-BOGOR,111170
,,,,,,32029-TNT-CIBULUH-BOGOR UTARA-BOGOR,111171
,,,,,,32025_R1-JAC-SEMPLAK-BOGOR BARAT-BOGOR,111172
,,,,,,32024-VIA-KENCANA-TANAH SAREAL-BOGOR,111173
,,,,,,32023-NAS-KENCANA-TANAH SAREAL-BOGOR,111174
,,,,,,32020-SIL-CILENDEK BARAT-BOGOR BARAT-BOGOR,111175
,,,,,,32017-BAN-PASIR KUDA-BOGOR BARAT-BOGOR,111176
,,,,,,32014-FAT-BABAKAN-BOGOR TENGAH-BOGOR,111177
,,,,,,32007-LES-MENTENG-BOGOR BARAT-BOGOR,111178
,,,,,,32006-IDA-SINDANG BARANG-BOGOR BARAT-BOGOR,111179
,,,,,,32002-AIN-CILENDEK BARAT-BOGOR BARAT-BOGOR,111180
,,,,,,32001-VAL-SEMPLAK-BOGOR BARAT-BOGOR,111181
,,,,,,31039-FAT-TELUK PUCUNG-BEKASI UTARA-BEKASI,111182
,,,,,,31034-ILH-JATIMURNI-PONDOK MELATI-BEKASI,111183
,,,,,,31033-FAD-TELUK PUCUNG-BEKASI UTARA-BEKASI,111184
,,,,,,31030_R2-DIA-PEKAYON JAYA-BEKASI SELATAN-BEKASI,111185
,,,,,,31029-NAU-JATIMAKMUR-PONDOK GEDE-BEKASI,111186
,,,,,,31027-TRA-JATIRAHAYU-PONDOK MELATI-BEKASI,111187
,,,,,,31025-MUI-JATIMEKAR-JATIASIH-BEKASI,111188
,,,,,,31022-ARI-JATICEMPAKA-PONDOK GEDE-BEKASI,111189
,,,,,,31021-RAS-JATIWARINGIN-PONDOK GEDE-BEKASI,111190
,,,,,,31020-IVA-JATIWARINGIN-PONDOK GEDE-BEKASI,111191
,,,,,,31018_R1-ADA-JATIWARNA-PONDOK MELATI-BEKASI,111192
,,,,,,31017-JUJ-JATIRASA-JATIASIH-BEKASI,111193
,,,,,,31016-RAF-JATIRASA-JATIASIH-BEKASI,111194
,,,,,,31015-V --JATIMEKAR-JATIASIH-BEKASI,111195
,,,,,,31012-HID-JATIASIH-JATIASIH-BEKASI,111196
,,,,,,31010-AFI-MARGAJAYA-BEKASI SELATAN-BEKASI,111197
,,,,,,31008-ADE-PEKAYON JAYA-BEKASI SELATAN-BEKASI,111198
,,,,,,31006-TIA-JATIASIH-JATIASIH-BEKASI,111199
,,,,,,31004-PUT-PEDURENAN-MUSTIKA JAYA-BEKASI,111200
,,,,,,22615-SOF-TENGEDAN-BATU PUTIH-SUMENEP,111201
,,,,,,22603-SYA-BLUTO-BLUTO-SUMENEP,111202
,,,,,,22601-MAR-KEPANJIN-KOTA SUMENEP-SUMENEP,111203
,,,,,,22230_R1-SAR-BURNEH-BURNEH-BANGKALAN,111204
,,,,,,22229-SUN-SOCAH-SOCAH-BANGKALAN,111205
,,,,,,22228-R1-GAZ-LANGKAP-BURNEH-BANGKALAN,111206
,,,,,,22227_R1-CAM-LANGKAP-BURNEH-BANGKALAN,111207
,,,,,,22225-AND-TENGKET-AROSBAYA-BANGKALAN,111208
,,,,,,22224_R1-ROB-BANCARAN-BANGKALAN-BANGKALAN,111209
,,,,,,22223_R1-LIF-BUDURAN-AROSBAYA-BANGKALAN,111210
,,,,,,22222_R1-SIB-BURNEH-BURNEH-BANGKALAN,111211
,,,,,,22221_R1-IKS-LANGKAP-BURNEH-BANGKALAN,111212
,,,,,,22220_R2-ARI-SUKOLILO TIMUR-LABANG-BANGKALAN,111213
,,,,,,22219-IMO-LABANG-LABANG-BANGKALAN,111214
,,,,,,22218_R1-GOB-LAJING-AROSBAYA-BANGKALAN,111215
,,,,,,22217_R1-IND-AROSBAYA-AROSBAYA-BANGKALAN,111216
,,,,,,22216_R1-SIN-BANCARAN-BANGKALAN-BANGKALAN,111217
,,,,,,22213_R1-PUT-TANAH MERAH LAOK-TANAH MERAH-BANGKALAN,111218
,,,,,,22212-SHO-PESANGGRAHAN-KWANYAR-BANGKALAN,111219
,,,,,,22211-RAK-PESANGGRAHAN-KWANYAR-BANGKALAN,111220
,,,,,,22210_R1-RIR-MLAJAH-BANGKALAN-BANGKALAN,111221
,,,,,,22209_R1-INA-KAMAL-KAMAL-BANGKALAN,111222
,,,,,,22208-KUR-TANAH MERAH LAOK-TANAH MERAH-BANGKALAN,111223
,,,,,,22207-RAJ-BANYUAJUH-KAMAL-BANGKALAN,111224
,,,,,,22206-BAH-BANYUAJUH-KAMAL-BANGKALAN,111225
,,,,,,22205_R1-BEL-KAMAL-KAMAL-BANGKALAN,111226
,,,,,,22204_R1-SED-KAMAL-KAMAL-BANGKALAN,111227
,,,,,,22203_R1-IND-GILI TIMUR-KAMAL-BANGKALAN,111228
,,,,,,22201_R1-AZI-MLAJAH-BANGKALAN-BANGKALAN,111229
,,,,,,21934-ZAR-GADANG-SUKUN-MALANG,111230
,,,,,,21933-SAH-GADANG-SUKUN-MALANG,111231
,,,,,,21931-KUR-SUKUN-SUKUN-MALANG,111232
,,,,,,21930_R1-ON -ARJOWINANGUN-KEDUNGKANDANG-MALANG,111233
,,,,,,21929-MTJ-MERJOSARI-LOWOKWARU-MALANG,111234
,,,,,,21927_R1-LAT-SUMBERSARI-LOWOKWARU-MALANG,111235
,,,,,,21926-BTX-PENANGGUNGAN-KLOJEN-MALANG,111236
,,,,,,21925-AME-DINOYO-LOWOKWARU-MALANG,111237
,,,,,,21924-RAM-JATIMULYO-LOWOKWARU-MALANG,111238
,,,,,,21923-SEL-JATIMULYO-LOWOKWARU-MALANG,111239
,,,,,,21922-WW -SAMAAN-KLOJEN-MALANG,111240
,,,,,,21921-WAR-DINOYO-LOWOKWARU-MALANG,111241
,,,,,,21920_R1-ACA-SAWOJAJAR-KEDUNGKANDANG-MALANG,111242
,,,,,,21919_R1-SS -BUMIAYU-KEDUNGKANDANG-MALANG,111243
,,,,,,21918-DEK-TLOGOMAS-LOWOKWARU-MALANG,111244
,,,,,,21917_R1-ZID-DINOYO-LOWOKWARU-MALANG,111245
,,,,,,21916-IIR-DINOYO-LOWOKWARU-MALANG,111246
,,,,,,21915_R1-PUT-MERJOSARI-LOWOKWARU-MALANG,111247
,,,,,,21914-Q T-SAMAAN-KLOJEN-MALANG,111248
,,,,,,21913-ALF-ARJOSARI-BLIMBING-MALANG,111249
,,,,,,21912-OPP-PANDANWANGI-BLIMBING-MALANG,111250
,,,,,,21911-KUR-BANDUNGREJOSARI-SUKUN-MALANG,111251
,,,,,,21908-BM -KOTALAMA-KEDUNGKANDANG-MALANG,111252
,,,,,,21907-ZON-SUKUN-SUKUN-MALANG,111253
,,,,,,21906_R1-LAT-ARJOWINANGUN-KEDUNGKANDANG-MALANG,111254
,,,,,,21905_R1-GUD-TANJUNGREJO-SUKUN-MALANG,111255
,,,,,,21904-WIN-MERGOSONO-KEDUNGKANDANG-MALANG,111256
,,,,,,21902_R2-NCR-BUMIAYU-KEDUNGKANDANG-MALANG,111257
,,,,,,21901-TOM-BUMIAYU-KEDUNGKANDANG-MALANG,111258
,,,,,,21730_R1-WAH-KUREKSARI-WARU-SIDOARJO,111259
,,,,,,21729-R1-YUL-PENAMBANGAN-BALONGBENDO-SIDOARJO,111260
,,,,,,21728-KHA-SUWALUH-BALONGBENDO-SIDOARJO,111261
,,,,,,21727-CAH-PENAMBANGAN-BALONGBENDO-SIDOARJO,111262
,,,,,,21726-R1-19-PRASUNG-BUDURAN-SIDOARJO,111263
,,,,,,21725-MAS-BANJARKEMANTREN-BUDURAN-SIDOARJO,111264
